@r58.1|NC_013124.1-4896,NC_013124.1
@r59.1|NC_013124.1-6398,NC_013124.1
@r60.1|NC_013124.1-5914,NC_013124.1
@r61.1|NC_013124.1-702,NC_013124.1
@r62.1|NC_013124.1-817,NC_013124.1
@r63.1|NC_013124.1-853,NC_013124.1
@r64.1|NC_013124.1-748,NC_013124.1
@r65.1|NC_013124.1-4824,NC_013124.1
@r66.1|NC_013124.1-1710,NC_013124.1
@r67.1|NC_013124.1-2229,NC_013124.1
@r68.1|NC_013124.1-883,NC_013124.1
@r69.1|NC_013124.1-1262,NC_013124.1
@r70.1|NC_013124.1-2344,NC_013124.1
@r71.1|NC_013124.1-5894,NC_013124.1
@r72.1|NC_013124.1-3051,NC_013124.1
@r73.1|NC_013124.1-315,NC_013124.1
@r74.1|NC_013124.1-418,NC_013124.1
@r75.1|NC_013124.1-5270,NC_013124.1
@r76.1|NC_013124.1-2017,NC_013124.1
@r77.1|NC_013124.1-1132,NC_013124.1
@r78.1|NC_013124.1-5492,NC_013124.1
@r79.1|NC_013124.1-6517,NC_013124.1
@r80.1|NC_013124.1-4549,NC_013124.1
@r81.1|NC_013124.1-363,NC_013124.1
@r82.1|NC_013124.1-3023,NC_013124.1
@r83.1|NC_013124.1-4972,NC_013124.1
@r84.1|NC_013124.1-2670,NC_013124.1
@r85.1|NC_013124.1-5407,NC_013124.1
@r86.1|NC_013124.1-5047,NC_013124.1
@r87.1|NC_013124.1-428,NC_013124.1
@r88.1|NC_013124.1-3661,NC_013124.1
@r89.1|NC_013124.1-4014,NC_013124.1
@r90.1|NC_013124.1-1720,NC_013124.1
@r91.1|NC_013124.1-1300,NC_013124.1
@r92.1|NC_013124.1-5708,NC_013124.1
@r93.1|NC_013124.1-108,NC_013124.1
@r94.1|NC_013124.1-2967,NC_013124.1
@r95.1|NC_013124.1-6379,NC_013124.1
@r96.1|NC_013124.1-6433,NC_013124.1
@r97.1|NC_013124.1-331,NC_013124.1
@r98.1|NC_013124.1-2927,NC_013124.1
@r99.1|NC_013124.1-3866,NC_013124.1
@r100.1|NC_013124.1-4316,NC_013124.1
@r101.1|NC_013124.1-1825,NC_013124.1
@r102.1|NC_013124.1-1918,NC_013124.1
@r103.1|NC_013124.1-872,NC_013124.1
@r104.1|NC_013124.1-2314,NC_013124.1
@r105.1|NC_013124.1-1474,NC_013124.1
@r106.1|NC_013124.1-6703,NC_013124.1
@r107.1|NC_013124.1-4007,NC_013124.1
@r108.1|NC_013124.1-1555,NC_013124.1
@r109.1|NC_013124.1-4733,NC_013124.1
@r110.1|NC_013124.1-3225,NC_013124.1
@r111.1|NC_013124.1-1172,NC_013124.1
@r112.1|NC_013124.1-2106,NC_013124.1
@r113.1|NC_013124.1-5254,NC_013124.1
@r114.1|NC_013124.1-4652,NC_013124.1
@r115.1|NC_013124.1-610,NC_013124.1
@r116.1|NC_013124.1-157,NC_013124.1
@r117.1|NC_013124.1-5958,NC_013124.1
@r118.1|NC_013124.1-6274,NC_013124.1
@r119.1|NC_013124.1-2677,NC_013124.1
@r120.1|NC_013124.1-5032,NC_013124.1
@r121.1|NC_013124.1-3443,NC_013124.1
@r122.1|NC_013124.1-154,NC_013124.1
@r123.1|NC_013124.1-417,NC_013124.1
@r124.1|NC_013124.1-2442,NC_013124.1
@r125.1|NC_013124.1-4997,NC_013124.1
@r126.1|NC_013124.1-5368,NC_013124.1
@r127.1|NC_013124.1-7050,NC_013124.1
@r128.1|NC_013124.1-466,NC_013124.1
@r129.1|NC_013124.1-6587,NC_013124.1
@r130.1|NC_013124.1-4489,NC_013124.1
@r131.1|NC_013124.1-148,NC_013124.1
@r132.1|NC_013124.1-518,NC_013124.1
@r133.1|NC_013124.1-6572,NC_013124.1
@r134.1|NC_013124.1-5656,NC_013124.1
@r135.1|NC_013124.1-2481,NC_013124.1
@r136.1|NC_013124.1-3902,NC_013124.1
@r137.1|NC_013124.1-3103,NC_013124.1
@r138.1|NC_013124.1-410,NC_013124.1
@r139.1|NC_013124.1-2450,NC_013124.1
@r140.1|NC_013124.1-3374,NC_013124.1
@r141.1|NC_013124.1-5695,NC_013124.1
@r142.1|NC_013124.1-1247,NC_013124.1
@r143.1|NC_013124.1-1116,NC_013124.1
@r144.1|NC_013124.1-1697,NC_013124.1
@r145.1|NC_013124.1-593,NC_013124.1
@r146.1|NC_013124.1-3642,NC_013124.1
@r147.1|NC_013124.1-6473,NC_013124.1
@r148.1|NC_013124.1-5590,NC_013124.1
@r149.1|NC_013124.1-454,NC_013124.1
@r150.1|NC_013124.1-1828,NC_013124.1
@r151.1|NC_013124.1-233,NC_013124.1
@r152.1|NC_013124.1-1700,NC_013124.1
@r153.1|NC_013124.1-6990,NC_013124.1
@r154.1|NC_013124.1-3687,NC_013124.1
@r155.1|NC_013124.1-2392,NC_013124.1
@r156.1|NC_013124.1-5037,NC_013124.1
@r157.1|NC_013124.1-549,NC_013124.1
@r158.1|NC_013124.1-4673,NC_013124.1
@r159.1|NC_013124.1-5957,NC_013124.1
@r160.1|NC_013124.1-4890,NC_013124.1
@r161.1|NC_013124.1-2661,NC_013124.1
@r162.1|NC_013124.1-2773,NC_013124.1
@r163.1|NC_013124.1-5883,NC_013124.1
@r164.1|NC_013124.1-6372,NC_013124.1
@r165.1|NC_013124.1-2465,NC_013124.1
@r166.1|NC_013124.1-3326,NC_013124.1
@r167.1|NC_013124.1-3166,NC_013124.1
@r168.1|NC_013124.1-3755,NC_013124.1
@r169.1|NC_013124.1-4832,NC_013124.1
@r170.1|NC_013124.1-3910,NC_013124.1
@r171.1|NC_013124.1-486,NC_013124.1
@r172.1|NC_013124.1-2395,NC_013124.1
@r173.1|NC_013124.1-6444,NC_013124.1
@r174.1|NC_013124.1-4046,NC_013124.1
@r175.1|NC_013124.1-4660,NC_013124.1
@r176.1|NC_013124.1-5558,NC_013124.1
@r177.1|NC_013124.1-1567,NC_013124.1
@r178.1|NC_013124.1-4966,NC_013124.1
@r179.1|NC_013124.1-5181,NC_013124.1
@r180.1|NC_013124.1-6607,NC_013124.1
@r181.1|NC_013124.1-86,NC_013124.1
@r182.1|NC_013124.1-6257,NC_013124.1
@r183.1|NC_013124.1-3371,NC_013124.1
@r184.1|NC_013124.1-791,NC_013124.1
@r185.1|NC_013124.1-2580,NC_013124.1
@r186.1|NC_013124.1-2522,NC_013124.1
@r187.1|NC_013124.1-730,NC_013124.1
@r188.1|NC_013124.1-5309,NC_013124.1
@r189.1|NC_013124.1-6322,NC_013124.1
@r190.1|NC_013124.1-255,NC_013124.1
@r191.1|NC_013124.1-5026,NC_013124.1
@r192.1|NC_013124.1-1416,NC_013124.1
@r193.1|NC_013124.1-813,NC_013124.1
@r194.1|NC_013124.1-104,NC_013124.1
@r195.1|NC_013124.1-64,NC_013124.1
@r196.1|NC_013124.1-4882,NC_013124.1
@r197.1|NC_013124.1-1257,NC_013124.1
@r198.1|NC_013124.1-201,NC_013124.1
@r199.1|NC_013124.1-1795,NC_013124.1
@r200.1|NC_013124.1-4928,NC_013124.1
@r201.1|NC_013124.1-6417,NC_013124.1
@r202.1|NC_013124.1-1092,NC_013124.1
@r203.1|NC_013124.1-4321,NC_013124.1
@r204.1|NC_013124.1-5157,NC_013124.1
@r205.1|NC_013124.1-2313,NC_013124.1
@r206.1|NC_013124.1-2231,NC_013124.1
@r207.1|NC_013124.1-1360,NC_013124.1
@r208.1|NC_013124.1-1780,NC_013124.1
@r209.1|NC_013124.1-1211,NC_013124.1
@r210.1|NC_013124.1-1579,NC_013124.1
@r211.1|NC_013124.1-5554,NC_013124.1
@r212.1|NC_013124.1-4238,NC_013124.1
@r213.1|NC_013124.1-1137,NC_013124.1
@r214.1|NC_013124.1-3199,NC_013124.1
@r215.1|NC_013124.1-5831,NC_013124.1
@r216.1|NC_013124.1-5839,NC_013124.1
@r217.1|NC_013124.1-4153,NC_013124.1
@r218.1|NC_013124.1-3557,NC_013124.1
@r219.1|NC_013124.1-288,NC_013124.1
@r220.1|NC_013124.1-5715,NC_013124.1
@r221.1|NC_013124.1-2190,NC_013124.1
@r222.1|NC_013124.1-6891,NC_013124.1
@r223.1|NC_013124.1-4791,NC_013124.1
@r224.1|NC_013124.1-337,NC_013124.1
@r225.1|NC_013124.1-3233,NC_013124.1
@r226.1|NC_013124.1-1373,NC_013124.1
@r227.1|NC_013124.1-3897,NC_013124.1
@r228.1|NC_013124.1-63,NC_013124.1
@r229.1|NC_013124.1-4082,NC_013124.1
@r230.1|NC_013124.1-6545,NC_013124.1
@r231.1|NC_013124.1-808,NC_013124.1
@r232.1|NC_013124.1-2084,NC_013124.1
@r233.1|NC_013124.1-149,NC_013124.1
@r234.1|NC_013124.1-5009,NC_013124.1
@r235.1|NC_013124.1-4833,NC_013124.1
@r236.1|NC_013124.1-3053,NC_013124.1
@r237.1|NC_013124.1-3094,NC_013124.1
@r238.1|NC_013124.1-2067,NC_013124.1
@r239.1|NC_013124.1-4263,NC_013124.1
@r240.1|NC_013124.1-6432,NC_013124.1
@r241.1|NC_013124.1-5039,NC_013124.1
@r242.1|NC_013124.1-3187,NC_013124.1
@r243.1|NC_013124.1-2341,NC_013124.1
@r244.1|NC_013124.1-4920,NC_013124.1
@r245.1|NC_013124.1-282,NC_013124.1
@r246.1|NC_013124.1-6312,NC_013124.1
@r247.1|NC_013124.1-2985,NC_013124.1
@r248.1|NC_013124.1-1290,NC_013124.1
@r249.1|NC_013124.1-2955,NC_013124.1
@r250.1|NC_013124.1-7074,NC_013124.1
@r251.1|NC_013124.1-5256,NC_013124.1
@r252.1|NC_013124.1-6250,NC_013124.1
@r253.1|NC_013124.1-1251,NC_013124.1
@r254.1|NC_013124.1-3653,NC_013124.1
@r255.1|NC_013124.1-4446,NC_013124.1
@r256.1|NC_013124.1-5517,NC_013124.1
@r257.1|NC_013124.1-402,NC_013124.1
@r258.1|NC_013124.1-6811,NC_013124.1
@r259.1|NC_013124.1-5036,NC_013124.1
@r260.1|NC_013124.1-3240,NC_013124.1
@r261.1|NC_013124.1-1723,NC_013124.1
@r262.1|NC_013124.1-5732,NC_013124.1
@r263.1|NC_013124.1-1651,NC_013124.1
@r264.1|NC_013124.1-6930,NC_013124.1
@r265.1|NC_013124.1-719,NC_013124.1
@r266.1|NC_013124.1-4632,NC_013124.1
@r267.1|NC_013124.1-4147,NC_013124.1
@r268.1|NC_013124.1-4913,NC_013124.1
@r269.1|NC_013124.1-4999,NC_013124.1
@r270.1|NC_013124.1-4576,NC_013124.1
@r271.1|NC_013124.1-4057,NC_013124.1
@r272.1|NC_013124.1-5962,NC_013124.1
@r273.1|NC_013124.1-2620,NC_013124.1
@r274.1|NC_013124.1-521,NC_013124.1
@r275.1|NC_013124.1-2168,NC_013124.1
@r276.1|NC_013124.1-1907,NC_013124.1
@r277.1|NC_013124.1-2163,NC_013124.1
@r278.1|NC_013124.1-5907,NC_013124.1
@r279.1|NC_013124.1-799,NC_013124.1
@r280.1|NC_013124.1-2930,NC_013124.1
@r281.1|NC_013124.1-6936,NC_013124.1
@r282.1|NC_013124.1-2594,NC_013124.1
@r283.1|NC_013124.1-453,NC_013124.1
@r284.1|NC_013124.1-5184,NC_013124.1
@r285.1|NC_013124.1-1650,NC_013124.1
@r286.1|NC_013124.1-4249,NC_013124.1
@r287.1|NC_013124.1-955,NC_013124.1
@r288.1|NC_013124.1-5041,NC_013124.1
@r289.1|NC_013124.1-40,NC_013124.1
@r290.1|NC_013124.1-6343,NC_013124.1
@r291.1|NC_013124.1-5419,NC_013124.1
@r292.1|NC_013124.1-3807,NC_013124.1
@r293.1|NC_013124.1-107,NC_013124.1
@r294.1|NC_013124.1-3040,NC_013124.1
@r295.1|NC_013124.1-4461,NC_013124.1
@r296.1|NC_013124.1-2839,NC_013124.1
@r297.1|NC_013124.1-2023,NC_013124.1
@r298.1|NC_013124.1-4131,NC_013124.1
@r299.1|NC_013124.1-4471,NC_013124.1
@r300.1|NC_013124.1-5654,NC_013124.1
@r301.1|NC_013124.1-3646,NC_013124.1
@r302.1|NC_013124.1-1872,NC_013124.1
@r303.1|NC_013124.1-526,NC_013124.1
@r304.1|NC_013124.1-6024,NC_013124.1
@r305.1|NC_013124.1-771,NC_013124.1
@r306.1|NC_013124.1-4206,NC_013124.1
@r307.1|NC_013124.1-7031,NC_013124.1
@r308.1|NC_013124.1-1968,NC_013124.1
@r309.1|NC_013124.1-4233,NC_013124.1
@r310.1|NC_013124.1-3805,NC_013124.1
@r311.1|NC_013124.1-3764,NC_013124.1
@r312.1|NC_013124.1-193,NC_013124.1
@r313.1|NC_013124.1-1725,NC_013124.1
@r314.1|NC_013124.1-4480,NC_013124.1
@r315.1|NC_013124.1-796,NC_013124.1
@r316.1|NC_013124.1-3831,NC_013124.1
@r317.1|NC_013124.1-6622,NC_013124.1
@r318.1|NC_013124.1-1056,NC_013124.1
@r319.1|NC_013124.1-4865,NC_013124.1
@r320.1|NC_013124.1-5098,NC_013124.1
@r321.1|NC_013124.1-3162,NC_013124.1
@r322.1|NC_013124.1-5867,NC_013124.1
@r323.1|NC_013124.1-4107,NC_013124.1
@r324.1|NC_013124.1-2342,NC_013124.1
@r325.1|NC_013124.1-5293,NC_013124.1
@r326.1|NC_013124.1-5546,NC_013124.1
@r327.1|NC_013124.1-4475,NC_013124.1
@r328.1|NC_013124.1-263,NC_013124.1
@r329.1|NC_013124.1-3506,NC_013124.1
@r330.1|NC_013124.1-2032,NC_013124.1
@r331.1|NC_013124.1-5013,NC_013124.1
@r332.1|NC_013124.1-3239,NC_013124.1
@r333.1|NC_013124.1-5728,NC_013124.1
@r334.1|NC_013124.1-1600,NC_013124.1
@r335.1|NC_013124.1-4562,NC_013124.1
@r336.1|NC_013124.1-3034,NC_013124.1
@r337.1|NC_013124.1-4097,NC_013124.1
@r338.1|NC_013124.1-1957,NC_013124.1
@r339.1|NC_013124.1-3778,NC_013124.1
@r340.1|NC_013124.1-3125,NC_013124.1
@r341.1|NC_013124.1-2000,NC_013124.1
@r342.1|NC_013124.1-2154,NC_013124.1
@r343.1|NC_013124.1-698,NC_013124.1
@r344.1|NC_013124.1-1215,NC_013124.1
@r345.1|NC_013124.1-3619,NC_013124.1
@r346.1|NC_013124.1-6045,NC_013124.1
@r347.1|NC_013124.1-3325,NC_013124.1
@r348.1|NC_013124.1-5904,NC_013124.1
@r349.1|NC_013124.1-4769,NC_013124.1
@r350.1|NC_013124.1-6267,NC_013124.1
@r351.1|NC_013124.1-3770,NC_013124.1
@r352.1|NC_013124.1-425,NC_013124.1
@r353.1|NC_013124.1-68,NC_013124.1
@r354.1|NC_013124.1-1035,NC_013124.1
@r355.1|NC_013124.1-6469,NC_013124.1
@r356.1|NC_013124.1-3234,NC_013124.1
@r357.1|NC_013124.1-4939,NC_013124.1
@r358.1|NC_013124.1-5099,NC_013124.1
@r359.1|NC_013124.1-4226,NC_013124.1
@r360.1|NC_013124.1-4507,NC_013124.1
@r361.1|NC_013124.1-5065,NC_013124.1
@r362.1|NC_013124.1-2797,NC_013124.1
@r363.1|NC_013124.1-1673,NC_013124.1
@r364.1|NC_013124.1-2105,NC_013124.1
@r365.1|NC_013124.1-6429,NC_013124.1
@r366.1|NC_013124.1-6931,NC_013124.1
@r367.1|NC_013124.1-693,NC_013124.1
@r368.1|NC_013124.1-6563,NC_013124.1
@r369.1|NC_013124.1-5050,NC_013124.1
@r370.1|NC_013124.1-5089,NC_013124.1
@r371.1|NC_013124.1-930,NC_013124.1
@r372.1|NC_013124.1-3975,NC_013124.1
@r373.1|NC_013124.1-6431,NC_013124.1
@r374.1|NC_013124.1-2736,NC_013124.1
@r375.1|NC_013124.1-2368,NC_013124.1
@r376.1|NC_013124.1-649,NC_013124.1
@r377.1|NC_013124.1-5080,NC_013124.1
@r378.1|NC_013124.1-5012,NC_013124.1
@r379.1|NC_013124.1-4656,NC_013124.1
@r380.1|NC_013124.1-1541,NC_013124.1
@r381.1|NC_013124.1-4272,NC_013124.1
@r382.1|NC_013124.1-2730,NC_013124.1
@r383.1|NC_013124.1-6908,NC_013124.1
@r384.1|NC_013124.1-1978,NC_013124.1
@r385.1|NC_013124.1-564,NC_013124.1
@r386.1|NC_013124.1-2502,NC_013124.1
@r387.1|NC_013124.1-3025,NC_013124.1
@r388.1|NC_013124.1-6047,NC_013124.1
@r389.1|NC_013124.1-4644,NC_013124.1
@r390.1|NC_013124.1-6623,NC_013124.1
@r391.1|NC_013124.1-6105,NC_013124.1
@r392.1|NC_013124.1-96,NC_013124.1
@r393.1|NC_013124.1-2064,NC_013124.1
@r394.1|NC_013124.1-5383,NC_013124.1
@r395.1|NC_013124.1-2738,NC_013124.1
@r396.1|NC_013124.1-4116,NC_013124.1
@r397.1|NC_013124.1-42,NC_013124.1
@r398.1|NC_013124.1-4144,NC_013124.1
@r399.1|NC_013124.1-4065,NC_013124.1
@r400.1|NC_013124.1-6075,NC_013124.1
@r401.1|NC_013124.1-5410,NC_013124.1
@r402.1|NC_013124.1-717,NC_013124.1
@r403.1|NC_013124.1-2381,NC_013124.1
@r404.1|NC_013124.1-6739,NC_013124.1
@r405.1|NC_013124.1-1363,NC_013124.1
@r406.1|NC_013124.1-1793,NC_013124.1
@r407.1|NC_013124.1-5521,NC_013124.1
@r408.1|NC_013124.1-1364,NC_013124.1
@r409.1|NC_013124.1-5216,NC_013124.1
@r410.1|NC_013124.1-2870,NC_013124.1
@r411.1|NC_013124.1-6353,NC_013124.1
@r412.1|NC_013124.1-3582,NC_013124.1
@r413.1|NC_013124.1-235,NC_013124.1
@r414.1|NC_013124.1-4478,NC_013124.1
@r415.1|NC_013124.1-6008,NC_013124.1
@r416.1|NC_013124.1-690,NC_013124.1
@r417.1|NC_013124.1-2733,NC_013124.1
@r418.1|NC_013124.1-1829,NC_013124.1
@r419.1|NC_013124.1-6226,NC_013124.1
@r420.1|NC_013124.1-5945,NC_013124.1
@r421.1|NC_013124.1-5464,NC_013124.1
@r422.1|NC_013124.1-6598,NC_013124.1
@r423.1|NC_013124.1-5348,NC_013124.1
@r424.1|NC_013124.1-5769,NC_013124.1
@r425.1|NC_013124.1-4214,NC_013124.1
@r426.1|NC_013124.1-4027,NC_013124.1
@r427.1|NC_013124.1-5642,NC_013124.1
@r428.1|NC_013124.1-2278,NC_013124.1
@r429.1|NC_013124.1-2332,NC_013124.1
@r430.1|NC_013124.1-6669,NC_013124.1
@r431.1|NC_013124.1-4270,NC_013124.1
@r432.1|NC_013124.1-5091,NC_013124.1
@r433.1|NC_013124.1-3341,NC_013124.1
@r434.1|NC_013124.1-1820,NC_013124.1
@r435.1|NC_013124.1-5754,NC_013124.1
@r436.1|NC_013124.1-5116,NC_013124.1
@r437.1|NC_013124.1-606,NC_013124.1
@r438.1|NC_013124.1-551,NC_013124.1
@r439.1|NC_013124.1-745,NC_013124.1
@r440.1|NC_013124.1-4232,NC_013124.1
@r441.1|NC_013124.1-3249,NC_013124.1
@r442.1|NC_013124.1-4412,NC_013124.1
@r443.1|NC_013124.1-6877,NC_013124.1
@r444.1|NC_013124.1-4560,NC_013124.1
@r445.1|NC_013124.1-5353,NC_013124.1
@r446.1|NC_013124.1-4196,NC_013124.1
@r447.1|NC_013124.1-4119,NC_013124.1
@r448.1|NC_013124.1-4353,NC_013124.1
@r449.1|NC_013124.1-2112,NC_013124.1
@r450.1|NC_013124.1-3781,NC_013124.1
@r451.1|NC_013124.1-5124,NC_013124.1
@r452.1|NC_013124.1-2430,NC_013124.1
@r453.1|NC_013124.1-5529,NC_013124.1
@r454.1|NC_013124.1-3810,NC_013124.1
@r455.1|NC_013124.1-1991,NC_013124.1
@r456.1|NC_013124.1-5372,NC_013124.1
@r457.1|NC_013124.1-4482,NC_013124.1
@r458.1|NC_013124.1-132,NC_013124.1
@r459.1|NC_013124.1-5680,NC_013124.1
@r460.1|NC_013124.1-3238,NC_013124.1
@r461.1|NC_013124.1-3652,NC_013124.1
@r462.1|NC_013124.1-1643,NC_013124.1
@r463.1|NC_013124.1-2135,NC_013124.1
@r464.1|NC_013124.1-4770,NC_013124.1
@r465.1|NC_013124.1-6332,NC_013124.1
@r466.1|NC_013124.1-163,NC_013124.1
@r467.1|NC_013124.1-2427,NC_013124.1
@r468.1|NC_013124.1-4314,NC_013124.1
@r469.1|NC_013124.1-7020,NC_013124.1
@r470.1|NC_013124.1-4375,NC_013124.1
@r471.1|NC_013124.1-5029,NC_013124.1
@r472.1|NC_013124.1-3968,NC_013124.1
@r473.1|NC_013124.1-674,NC_013124.1
@r474.1|NC_013124.1-5167,NC_013124.1
@r475.1|NC_013124.1-6980,NC_013124.1
@r476.1|NC_013124.1-6924,NC_013124.1
@r477.1|NC_013124.1-4498,NC_013124.1
@r478.1|NC_013124.1-4194,NC_013124.1
@r479.1|NC_013124.1-5310,NC_013124.1
@r480.1|NC_013124.1-6203,NC_013124.1
@r481.1|NC_013124.1-3159,NC_013124.1
@r482.1|NC_013124.1-705,NC_013124.1
@r483.1|NC_013124.1-6629,NC_013124.1
@r484.1|NC_013124.1-1031,NC_013124.1
@r485.1|NC_013124.1-5514,NC_013124.1
@r486.1|NC_013124.1-1672,NC_013124.1
@r487.1|NC_013124.1-4162,NC_013124.1
@r488.1|NC_013124.1-1562,NC_013124.1
@r489.1|NC_013124.1-5049,NC_013124.1
@r490.1|NC_013124.1-989,NC_013124.1
@r491.1|NC_013124.1-5911,NC_013124.1
@r492.1|NC_013124.1-231,NC_013124.1
@r493.1|NC_013124.1-3252,NC_013124.1
@r494.1|NC_013124.1-775,NC_013124.1
@r495.1|NC_013124.1-5997,NC_013124.1
@r496.1|NC_013124.1-7094,NC_013124.1
@r497.1|NC_013124.1-192,NC_013124.1
@r498.1|NC_013124.1-4616,NC_013124.1
@r499.1|NC_013124.1-977,NC_013124.1
@r500.1|NC_013124.1-6925,NC_013124.1
@r501.1|NC_013124.1-3044,NC_013124.1
@r502.1|NC_013124.1-2109,NC_013124.1
@r503.1|NC_013124.1-446,NC_013124.1
@r504.1|NC_013124.1-2853,NC_013124.1
@r505.1|NC_013124.1-3581,NC_013124.1
@r506.1|NC_013124.1-834,NC_013124.1
@r507.1|NC_013124.1-1122,NC_013124.1
@r508.1|NC_013124.1-4474,NC_013124.1
@r509.1|NC_013124.1-4198,NC_013124.1
@r510.1|NC_013124.1-4087,NC_013124.1
@r511.1|NC_013124.1-6974,NC_013124.1
@r512.1|NC_013124.1-6818,NC_013124.1
@r513.1|NC_013124.1-4432,NC_013124.1
@r514.1|NC_013124.1-4877,NC_013124.1
@r515.1|NC_013124.1-2352,NC_013124.1
@r516.1|NC_013124.1-6098,NC_013124.1
@r517.1|NC_013124.1-1703,NC_013124.1
@r518.1|NC_013124.1-2893,NC_013124.1
@r519.1|NC_013124.1-4210,NC_013124.1
@r520.1|NC_013124.1-1417,NC_013124.1
@r521.1|NC_013124.1-257,NC_013124.1
@r522.1|NC_013124.1-818,NC_013124.1
@r523.1|NC_013124.1-2694,NC_013124.1
@r524.1|NC_013124.1-4570,NC_013124.1
@r525.1|NC_013124.1-4241,NC_013124.1
@r526.1|NC_013124.1-3406,NC_013124.1
@r527.1|NC_013124.1-4425,NC_013124.1
@r528.1|NC_013124.1-1198,NC_013124.1
@r529.1|NC_013124.1-6370,NC_013124.1
@r530.1|NC_013124.1-3540,NC_013124.1
@r531.1|NC_013124.1-6251,NC_013124.1
@r532.1|NC_013124.1-1623,NC_013124.1
@r533.1|NC_013124.1-6714,NC_013124.1
@r534.1|NC_013124.1-5188,NC_013124.1
