@r60.1|NC_013124.1-3758,NC_013124.1
@r61.1|NC_013124.1-6090,NC_013124.1
@r62.1|NC_013124.1-7058,NC_013124.1
@r63.1|NC_013124.1-1757,NC_013124.1
@r64.1|NC_013124.1-1837,NC_013124.1
@r65.1|NC_013124.1-6907,NC_013124.1
@r66.1|NC_013124.1-6807,NC_013124.1
@r67.1|NC_013124.1-2107,NC_013124.1
@r68.1|NC_013124.1-5439,NC_013124.1
@r69.1|NC_013124.1-6945,NC_013124.1
@r70.1|NC_013124.1-2233,NC_013124.1
@r71.1|NC_013124.1-6201,NC_013124.1
@r72.1|NC_013124.1-3675,NC_013124.1
@r73.1|NC_013124.1-6054,NC_013124.1
@r74.1|NC_013124.1-3468,NC_013124.1
@r75.1|NC_013124.1-5846,NC_013124.1
@r76.1|NC_013124.1-5262,NC_013124.1
@r77.1|NC_013124.1-5946,NC_013124.1
@r78.1|NC_013124.1-2833,NC_013124.1
@r79.1|NC_013124.1-1673,NC_013124.1
@r80.1|NC_013124.1-3036,NC_013124.1
@r81.1|NC_013124.1-587,NC_013124.1
@r82.1|NC_013124.1-1072,NC_013124.1
@r83.1|NC_013124.1-1084,NC_013124.1
@r84.1|NC_013124.1-5554,NC_013124.1
@r85.1|NC_013124.1-729,NC_013124.1
@r86.1|NC_013124.1-1168,NC_013124.1
@r87.1|NC_013124.1-3453,NC_013124.1
@r88.1|NC_013124.1-4191,NC_013124.1
@r89.1|NC_013124.1-229,NC_013124.1
@r90.1|NC_013124.1-3481,NC_013124.1
@r91.1|NC_013124.1-5444,NC_013124.1
@r92.1|NC_013124.1-2176,NC_013124.1
@r93.1|NC_013124.1-2770,NC_013124.1
@r94.1|NC_013124.1-2655,NC_013124.1
@r95.1|NC_013124.1-1038,NC_013124.1
@r96.1|NC_013124.1-5908,NC_013124.1
@r97.1|NC_013124.1-950,NC_013124.1
@r98.1|NC_013124.1-5560,NC_013124.1
@r99.1|NC_013124.1-5050,NC_013124.1
@r100.1|NC_013124.1-2795,NC_013124.1
@r101.1|NC_013124.1-1274,NC_013124.1
@r102.1|NC_013124.1-896,NC_013124.1
@r103.1|NC_013124.1-2259,NC_013124.1
@r104.1|NC_013124.1-3057,NC_013124.1
@r105.1|NC_013124.1-2534,NC_013124.1
@r106.1|NC_013124.1-1386,NC_013124.1
@r107.1|NC_013124.1-5516,NC_013124.1
@r108.1|NC_013124.1-4114,NC_013124.1
@r109.1|NC_013124.1-2951,NC_013124.1
@r110.1|NC_013124.1-5751,NC_013124.1
@r111.1|NC_013124.1-1958,NC_013124.1
@r112.1|NC_013124.1-6737,NC_013124.1
@r113.1|NC_013124.1-3620,NC_013124.1
@r114.1|NC_013124.1-906,NC_013124.1
@r115.1|NC_013124.1-4555,NC_013124.1
@r116.1|NC_013124.1-5458,NC_013124.1
@r117.1|NC_013124.1-2418,NC_013124.1
@r118.1|NC_013124.1-6336,NC_013124.1
@r119.1|NC_013124.1-6326,NC_013124.1
@r120.1|NC_013124.1-684,NC_013124.1
@r121.1|NC_013124.1-974,NC_013124.1
@r122.1|NC_013124.1-5102,NC_013124.1
@r123.1|NC_013124.1-5146,NC_013124.1
@r124.1|NC_013124.1-3880,NC_013124.1
@r125.1|NC_013124.1-197,NC_013124.1
@r126.1|NC_013124.1-3855,NC_013124.1
@r127.1|NC_013124.1-1200,NC_013124.1
@r128.1|NC_013124.1-5008,NC_013124.1
@r129.1|NC_013124.1-2449,NC_013124.1
@r130.1|NC_013124.1-4852,NC_013124.1
@r131.1|NC_013124.1-5513,NC_013124.1
@r132.1|NC_013124.1-4591,NC_013124.1
@r133.1|NC_013124.1-5743,NC_013124.1
@r134.1|NC_013124.1-5293,NC_013124.1
@r135.1|NC_013124.1-1338,NC_013124.1
@r136.1|NC_013124.1-936,NC_013124.1
@r137.1|NC_013124.1-5984,NC_013124.1
@r138.1|NC_013124.1-6982,NC_013124.1
@r139.1|NC_013124.1-4662,NC_013124.1
@r140.1|NC_013124.1-4533,NC_013124.1
@r141.1|NC_013124.1-4349,NC_013124.1
@r142.1|NC_013124.1-2408,NC_013124.1
@r143.1|NC_013124.1-4913,NC_013124.1
@r144.1|NC_013124.1-3956,NC_013124.1
@r145.1|NC_013124.1-5792,NC_013124.1
@r146.1|NC_013124.1-2665,NC_013124.1
@r147.1|NC_013124.1-5201,NC_013124.1
@r148.1|NC_013124.1-2673,NC_013124.1
@r149.1|NC_013124.1-763,NC_013124.1
@r150.1|NC_013124.1-2336,NC_013124.1
@r151.1|NC_013124.1-1804,NC_013124.1
@r152.1|NC_013124.1-4136,NC_013124.1
@r153.1|NC_013124.1-6598,NC_013124.1
@r154.1|NC_013124.1-2592,NC_013124.1
@r155.1|NC_013124.1-2467,NC_013124.1
@r156.1|NC_013124.1-344,NC_013124.1
@r157.1|NC_013124.1-6529,NC_013124.1
@r158.1|NC_013124.1-5909,NC_013124.1
@r159.1|NC_013124.1-4102,NC_013124.1
@r160.1|NC_013124.1-6861,NC_013124.1
@r161.1|NC_013124.1-4287,NC_013124.1
@r162.1|NC_013124.1-2494,NC_013124.1
@r163.1|NC_013124.1-5376,NC_013124.1
@r164.1|NC_013124.1-3256,NC_013124.1
@r165.1|NC_013124.1-4785,NC_013124.1
@r166.1|NC_013124.1-1027,NC_013124.1
@r167.1|NC_013124.1-2059,NC_013124.1
@r168.1|NC_013124.1-2005,NC_013124.1
@r169.1|NC_013124.1-4162,NC_013124.1
@r170.1|NC_013124.1-5520,NC_013124.1
@r171.1|NC_013124.1-5099,NC_013124.1
@r172.1|NC_013124.1-1969,NC_013124.1
@r173.1|NC_013124.1-1798,NC_013124.1
@r174.1|NC_013124.1-4565,NC_013124.1
@r175.1|NC_013124.1-6212,NC_013124.1
@r176.1|NC_013124.1-6270,NC_013124.1
@r177.1|NC_013124.1-5893,NC_013124.1
@r178.1|NC_013124.1-6932,NC_013124.1
@r179.1|NC_013124.1-1156,NC_013124.1
@r180.1|NC_013124.1-21,NC_013124.1
@r181.1|NC_013124.1-2256,NC_013124.1
@r182.1|NC_013124.1-1330,NC_013124.1
@r183.1|NC_013124.1-6536,NC_013124.1
@r184.1|NC_013124.1-54,NC_013124.1
@r185.1|NC_013124.1-6280,NC_013124.1
@r186.1|NC_013124.1-2978,NC_013124.1
@r187.1|NC_013124.1-5938,NC_013124.1
@r188.1|NC_013124.1-2377,NC_013124.1
@r189.1|NC_013124.1-6055,NC_013124.1
@r190.1|NC_013124.1-2347,NC_013124.1
@r191.1|NC_013124.1-2038,NC_013124.1
@r192.1|NC_013124.1-6150,NC_013124.1
@r193.1|NC_013124.1-6739,NC_013124.1
@r194.1|NC_013124.1-1369,NC_013124.1
@r195.1|NC_013124.1-1912,NC_013124.1
@r196.1|NC_013124.1-742,NC_013124.1
@r197.1|NC_013124.1-6342,NC_013124.1
@r198.1|NC_013124.1-3694,NC_013124.1
@r199.1|NC_013124.1-4483,NC_013124.1
@r200.1|NC_013124.1-1400,NC_013124.1
@r201.1|NC_013124.1-5185,NC_013124.1
@r202.1|NC_013124.1-960,NC_013124.1
@r203.1|NC_013124.1-535,NC_013124.1
@r204.1|NC_013124.1-5309,NC_013124.1
@r205.1|NC_013124.1-2443,NC_013124.1
@r206.1|NC_013124.1-4719,NC_013124.1
@r207.1|NC_013124.1-3495,NC_013124.1
@r208.1|NC_013124.1-2562,NC_013124.1
@r209.1|NC_013124.1-1631,NC_013124.1
@r210.1|NC_013124.1-4759,NC_013124.1
@r211.1|NC_013124.1-3826,NC_013124.1
@r212.1|NC_013124.1-3831,NC_013124.1
@r213.1|NC_013124.1-4412,NC_013124.1
@r214.1|NC_013124.1-4165,NC_013124.1
@r215.1|NC_013124.1-6015,NC_013124.1
@r216.1|NC_013124.1-5926,NC_013124.1
@r217.1|NC_013124.1-4634,NC_013124.1
@r218.1|NC_013124.1-1658,NC_013124.1
@r219.1|NC_013124.1-2535,NC_013124.1
@r220.1|NC_013124.1-2047,NC_013124.1
@r221.1|NC_013124.1-5810,NC_013124.1
@r222.1|NC_013124.1-1608,NC_013124.1
@r223.1|NC_013124.1-3957,NC_013124.1
@r224.1|NC_013124.1-5210,NC_013124.1
@r225.1|NC_013124.1-650,NC_013124.1
@r226.1|NC_013124.1-4954,NC_013124.1
@r227.1|NC_013124.1-2406,NC_013124.1
@r228.1|NC_013124.1-6023,NC_013124.1
@r229.1|NC_013124.1-3318,NC_013124.1
@r230.1|NC_013124.1-5462,NC_013124.1
@r231.1|NC_013124.1-1271,NC_013124.1
@r232.1|NC_013124.1-36,NC_013124.1
@r233.1|NC_013124.1-605,NC_013124.1
@r234.1|NC_013124.1-651,NC_013124.1
@r235.1|NC_013124.1-1101,NC_013124.1
@r236.1|NC_013124.1-2872,NC_013124.1
@r237.1|NC_013124.1-5418,NC_013124.1
@r238.1|NC_013124.1-867,NC_013124.1
@r239.1|NC_013124.1-3587,NC_013124.1
@r240.1|NC_013124.1-2544,NC_013124.1
@r241.1|NC_013124.1-4024,NC_013124.1
@r242.1|NC_013124.1-5892,NC_013124.1
@r243.1|NC_013124.1-7017,NC_013124.1
@r244.1|NC_013124.1-6933,NC_013124.1
@r245.1|NC_013124.1-2729,NC_013124.1
@r246.1|NC_013124.1-6424,NC_013124.1
@r247.1|NC_013124.1-3363,NC_013124.1
@r248.1|NC_013124.1-466,NC_013124.1
@r249.1|NC_013124.1-5811,NC_013124.1
@r250.1|NC_013124.1-4609,NC_013124.1
@r251.1|NC_013124.1-5912,NC_013124.1
@r252.1|NC_013124.1-3065,NC_013124.1
@r253.1|NC_013124.1-7000,NC_013124.1
@r254.1|NC_013124.1-5694,NC_013124.1
@r255.1|NC_013124.1-2681,NC_013124.1
@r256.1|NC_013124.1-1491,NC_013124.1
@r257.1|NC_013124.1-3487,NC_013124.1
@r258.1|NC_013124.1-6474,NC_013124.1
@r259.1|NC_013124.1-6743,NC_013124.1
@r260.1|NC_013124.1-2099,NC_013124.1
@r261.1|NC_013124.1-4397,NC_013124.1
@r262.1|NC_013124.1-6109,NC_013124.1
@r263.1|NC_013124.1-2106,NC_013124.1
@r264.1|NC_013124.1-1387,NC_013124.1
@r265.1|NC_013124.1-218,NC_013124.1
@r266.1|NC_013124.1-16,NC_013124.1
@r267.1|NC_013124.1-4359,NC_013124.1
@r268.1|NC_013124.1-5556,NC_013124.1
@r269.1|NC_013124.1-70,NC_013124.1
@r270.1|NC_013124.1-6761,NC_013124.1
@r271.1|NC_013124.1-1305,NC_013124.1
@r272.1|NC_013124.1-5394,NC_013124.1
@r273.1|NC_013124.1-5254,NC_013124.1
@r274.1|NC_013124.1-5039,NC_013124.1
@r275.1|NC_013124.1-5434,NC_013124.1
@r276.1|NC_013124.1-2671,NC_013124.1
@r277.1|NC_013124.1-302,NC_013124.1
@r278.1|NC_013124.1-5247,NC_013124.1
@r279.1|NC_013124.1-6715,NC_013124.1
@r280.1|NC_013124.1-4485,NC_013124.1
@r281.1|NC_013124.1-5460,NC_013124.1
@r282.1|NC_013124.1-4294,NC_013124.1
@r283.1|NC_013124.1-6333,NC_013124.1
@r284.1|NC_013124.1-5768,NC_013124.1
@r285.1|NC_013124.1-4523,NC_013124.1
@r286.1|NC_013124.1-4174,NC_013124.1
@r287.1|NC_013124.1-4134,NC_013124.1
@r288.1|NC_013124.1-499,NC_013124.1
@r289.1|NC_013124.1-4028,NC_013124.1
@r290.1|NC_013124.1-2515,NC_013124.1
@r291.1|NC_013124.1-5403,NC_013124.1
@r292.1|NC_013124.1-5660,NC_013124.1
@r293.1|NC_013124.1-2123,NC_013124.1
@r294.1|NC_013124.1-6185,NC_013124.1
@r295.1|NC_013124.1-4014,NC_013124.1
@r296.1|NC_013124.1-643,NC_013124.1
@r297.1|NC_013124.1-345,NC_013124.1
@r298.1|NC_013124.1-3646,NC_013124.1
@r299.1|NC_013124.1-4861,NC_013124.1
@r300.1|NC_013124.1-1523,NC_013124.1
@r301.1|NC_013124.1-3518,NC_013124.1
@r302.1|NC_013124.1-5647,NC_013124.1
@r303.1|NC_013124.1-255,NC_013124.1
@r304.1|NC_013124.1-744,NC_013124.1
@r305.1|NC_013124.1-2910,NC_013124.1
@r306.1|NC_013124.1-2463,NC_013124.1
@r307.1|NC_013124.1-114,NC_013124.1
@r308.1|NC_013124.1-2175,NC_013124.1
@r309.1|NC_013124.1-4564,NC_013124.1
@r310.1|NC_013124.1-2478,NC_013124.1
@r311.1|NC_013124.1-644,NC_013124.1
@r312.1|NC_013124.1-5858,NC_013124.1
@r313.1|NC_013124.1-2850,NC_013124.1
@r314.1|NC_013124.1-474,NC_013124.1
@r315.1|NC_013124.1-1932,NC_013124.1
@r316.1|NC_013124.1-2100,NC_013124.1
@r317.1|NC_013124.1-5838,NC_013124.1
@r318.1|NC_013124.1-3825,NC_013124.1
@r319.1|NC_013124.1-1910,NC_013124.1
@r320.1|NC_013124.1-4190,NC_013124.1
@r321.1|NC_013124.1-5046,NC_013124.1
@r322.1|NC_013124.1-3718,NC_013124.1
@r323.1|NC_013124.1-3571,NC_013124.1
@r324.1|NC_013124.1-4299,NC_013124.1
@r325.1|NC_013124.1-2111,NC_013124.1
@r326.1|NC_013124.1-3672,NC_013124.1
@r327.1|NC_013124.1-1886,NC_013124.1
@r328.1|NC_013124.1-2813,NC_013124.1
@r329.1|NC_013124.1-4045,NC_013124.1
@r330.1|NC_013124.1-5301,NC_013124.1
@r331.1|NC_013124.1-3100,NC_013124.1
@r332.1|NC_013124.1-3539,NC_013124.1
@r333.1|NC_013124.1-701,NC_013124.1
@r334.1|NC_013124.1-5983,NC_013124.1
@r335.1|NC_013124.1-748,NC_013124.1
@r336.1|NC_013124.1-1329,NC_013124.1
@r337.1|NC_013124.1-5402,NC_013124.1
@r338.1|NC_013124.1-1869,NC_013124.1
@r339.1|NC_013124.1-3752,NC_013124.1
@r340.1|NC_013124.1-4252,NC_013124.1
@r341.1|NC_013124.1-5450,NC_013124.1
@r342.1|NC_013124.1-1586,NC_013124.1
@r343.1|NC_013124.1-1696,NC_013124.1
@r344.1|NC_013124.1-6638,NC_013124.1
@r345.1|NC_013124.1-6831,NC_013124.1
@r346.1|NC_013124.1-2964,NC_013124.1
@r347.1|NC_013124.1-6275,NC_013124.1
@r348.1|NC_013124.1-5480,NC_013124.1
@r349.1|NC_013124.1-3669,NC_013124.1
@r350.1|NC_013124.1-6111,NC_013124.1
@r351.1|NC_013124.1-1826,NC_013124.1
@r352.1|NC_013124.1-1710,NC_013124.1
@r353.1|NC_013124.1-303,NC_013124.1
@r354.1|NC_013124.1-564,NC_013124.1
@r355.1|NC_013124.1-2202,NC_013124.1
@r356.1|NC_013124.1-1429,NC_013124.1
@r357.1|NC_013124.1-4437,NC_013124.1
@r358.1|NC_013124.1-5181,NC_013124.1
@r359.1|NC_013124.1-3188,NC_013124.1
@r360.1|NC_013124.1-4773,NC_013124.1
@r361.1|NC_013124.1-3027,NC_013124.1
@r362.1|NC_013124.1-2594,NC_013124.1
@r363.1|NC_013124.1-1054,NC_013124.1
@r364.1|NC_013124.1-1699,NC_013124.1
@r365.1|NC_013124.1-4105,NC_013124.1
@r366.1|NC_013124.1-3324,NC_013124.1
@r367.1|NC_013124.1-915,NC_013124.1
@r368.1|NC_013124.1-291,NC_013124.1
@r369.1|NC_013124.1-3885,NC_013124.1
@r370.1|NC_013124.1-683,NC_013124.1
@r371.1|NC_013124.1-5449,NC_013124.1
@r372.1|NC_013124.1-972,NC_013124.1
@r373.1|NC_013124.1-4607,NC_013124.1
@r374.1|NC_013124.1-6180,NC_013124.1
@r375.1|NC_013124.1-2426,NC_013124.1
@r376.1|NC_013124.1-5047,NC_013124.1
@r377.1|NC_013124.1-6206,NC_013124.1
@r378.1|NC_013124.1-2529,NC_013124.1
@r379.1|NC_013124.1-4790,NC_013124.1
@r380.1|NC_013124.1-6099,NC_013124.1
@r381.1|NC_013124.1-2684,NC_013124.1
@r382.1|NC_013124.1-3695,NC_013124.1
@r383.1|NC_013124.1-1815,NC_013124.1
@r384.1|NC_013124.1-4170,NC_013124.1
@r385.1|NC_013124.1-4142,NC_013124.1
@r386.1|NC_013124.1-1040,NC_013124.1
@r387.1|NC_013124.1-4101,NC_013124.1
@r388.1|NC_013124.1-2830,NC_013124.1
@r389.1|NC_013124.1-1431,NC_013124.1
@r390.1|NC_013124.1-6668,NC_013124.1
@r391.1|NC_013124.1-3341,NC_013124.1
@r392.1|NC_013124.1-827,NC_013124.1
@r393.1|NC_013124.1-6888,NC_013124.1
@r394.1|NC_013124.1-5572,NC_013124.1
@r395.1|NC_013124.1-5377,NC_013124.1
@r396.1|NC_013124.1-831,NC_013124.1
@r397.1|NC_013124.1-3202,NC_013124.1
@r398.1|NC_013124.1-2907,NC_013124.1
@r399.1|NC_013124.1-1425,NC_013124.1
@r400.1|NC_013124.1-2045,NC_013124.1
@r401.1|NC_013124.1-4813,NC_013124.1
@r402.1|NC_013124.1-1908,NC_013124.1
@r403.1|NC_013124.1-566,NC_013124.1
@r404.1|NC_013124.1-2096,NC_013124.1
@r405.1|NC_013124.1-5597,NC_013124.1
@r406.1|NC_013124.1-7100,NC_013124.1
@r407.1|NC_013124.1-1214,NC_013124.1
@r408.1|NC_013124.1-2335,NC_013124.1
@r409.1|NC_013124.1-919,NC_013124.1
@r410.1|NC_013124.1-5943,NC_013124.1
@r411.1|NC_013124.1-6809,NC_013124.1
@r412.1|NC_013124.1-5872,NC_013124.1
@r413.1|NC_013124.1-6092,NC_013124.1
@r414.1|NC_013124.1-1248,NC_013124.1
@r415.1|NC_013124.1-6532,NC_013124.1
@r416.1|NC_013124.1-5671,NC_013124.1
@r417.1|NC_013124.1-3268,NC_013124.1
@r418.1|NC_013124.1-3261,NC_013124.1
@r419.1|NC_013124.1-5351,NC_013124.1
@r420.1|NC_013124.1-1209,NC_013124.1
@r421.1|NC_013124.1-542,NC_013124.1
@r422.1|NC_013124.1-3922,NC_013124.1
@r423.1|NC_013124.1-6381,NC_013124.1
@r424.1|NC_013124.1-4539,NC_013124.1
@r425.1|NC_013124.1-1566,NC_013124.1
@r426.1|NC_013124.1-6157,NC_013124.1
@r427.1|NC_013124.1-3451,NC_013124.1
@r428.1|NC_013124.1-1179,NC_013124.1
@r429.1|NC_013124.1-121,NC_013124.1
@r430.1|NC_013124.1-6650,NC_013124.1
@r431.1|NC_013124.1-3146,NC_013124.1
@r432.1|NC_013124.1-6902,NC_013124.1
@r433.1|NC_013124.1-4461,NC_013124.1
@r434.1|NC_013124.1-64,NC_013124.1
@r435.1|NC_013124.1-3948,NC_013124.1
@r436.1|NC_013124.1-2197,NC_013124.1
@r437.1|NC_013124.1-1518,NC_013124.1
@r438.1|NC_013124.1-1576,NC_013124.1
@r439.1|NC_013124.1-2225,NC_013124.1
@r440.1|NC_013124.1-1897,NC_013124.1
@r441.1|NC_013124.1-6419,NC_013124.1
@r442.1|NC_013124.1-3896,NC_013124.1
@r443.1|NC_013124.1-3035,NC_013124.1
@r444.1|NC_013124.1-5511,NC_013124.1
@r445.1|NC_013124.1-1188,NC_013124.1
@r446.1|NC_013124.1-6522,NC_013124.1
@r447.1|NC_013124.1-4094,NC_013124.1
@r448.1|NC_013124.1-4689,NC_013124.1
@r449.1|NC_013124.1-483,NC_013124.1
@r450.1|NC_013124.1-209,NC_013124.1
@r451.1|NC_013124.1-6135,NC_013124.1
@r452.1|NC_013124.1-5443,NC_013124.1
@r453.1|NC_013124.1-3026,NC_013124.1
@r454.1|NC_013124.1-6425,NC_013124.1
@r455.1|NC_013124.1-4357,NC_013124.1
@r456.1|NC_013124.1-3182,NC_013124.1
@r457.1|NC_013124.1-1037,NC_013124.1
@r458.1|NC_013124.1-5083,NC_013124.1
@r459.1|NC_013124.1-2016,NC_013124.1
@r460.1|NC_013124.1-6523,NC_013124.1
@r461.1|NC_013124.1-2488,NC_013124.1
@r462.1|NC_013124.1-6649,NC_013124.1
@r463.1|NC_013124.1-6948,NC_013124.1
@r464.1|NC_013124.1-6308,NC_013124.1
@r465.1|NC_013124.1-5875,NC_013124.1
@r466.1|NC_013124.1-3424,NC_013124.1
@r467.1|NC_013124.1-6541,NC_013124.1
@r468.1|NC_013124.1-6272,NC_013124.1
@r469.1|NC_013124.1-6001,NC_013124.1
@r470.1|NC_013124.1-6106,NC_013124.1
@r471.1|NC_013124.1-5850,NC_013124.1
@r472.1|NC_013124.1-3165,NC_013124.1
@r473.1|NC_013124.1-2800,NC_013124.1
@r474.1|NC_013124.1-995,NC_013124.1
@r475.1|NC_013124.1-364,NC_013124.1
@r476.1|NC_013124.1-3616,NC_013124.1
@r477.1|NC_013124.1-1558,NC_013124.1
@r478.1|NC_013124.1-5490,NC_013124.1
@r479.1|NC_013124.1-2870,NC_013124.1
@r480.1|NC_013124.1-3157,NC_013124.1
@r481.1|NC_013124.1-3195,NC_013124.1
@r482.1|NC_013124.1-1259,NC_013124.1
@r483.1|NC_013124.1-3284,NC_013124.1
@r484.1|NC_013124.1-595,NC_013124.1
@r485.1|NC_013124.1-4831,NC_013124.1
@r486.1|NC_013124.1-5573,NC_013124.1
@r487.1|NC_013124.1-5749,NC_013124.1
@r488.1|NC_013124.1-4979,NC_013124.1
@r489.1|NC_013124.1-2140,NC_013124.1
@r490.1|NC_013124.1-6714,NC_013124.1
@r491.1|NC_013124.1-589,NC_013124.1
@r492.1|NC_013124.1-5058,NC_013124.1
@r493.1|NC_013124.1-5465,NC_013124.1
@r494.1|NC_013124.1-3575,NC_013124.1
@r495.1|NC_013124.1-618,NC_013124.1
@r496.1|NC_013124.1-5362,NC_013124.1
@r497.1|NC_013124.1-38,NC_013124.1
@r498.1|NC_013124.1-7007,NC_013124.1
@r499.1|NC_013124.1-4676,NC_013124.1
@r500.1|NC_013124.1-1346,NC_013124.1
@r501.1|NC_013124.1-3892,NC_013124.1
@r502.1|NC_013124.1-236,NC_013124.1
@r503.1|NC_013124.1-3083,NC_013124.1
@r504.1|NC_013124.1-3874,NC_013124.1
@r505.1|NC_013124.1-3697,NC_013124.1
@r506.1|NC_013124.1-3623,NC_013124.1
@r507.1|NC_013124.1-4041,NC_013124.1
@r508.1|NC_013124.1-5890,NC_013124.1
@r509.1|NC_013124.1-4832,NC_013124.1
@r510.1|NC_013124.1-2376,NC_013124.1
@r511.1|NC_013124.1-5653,NC_013124.1
@r512.1|NC_013124.1-4641,NC_013124.1
@r513.1|NC_013124.1-3265,NC_013124.1
@r514.1|NC_013124.1-4345,NC_013124.1
@r515.1|NC_013124.1-377,NC_013124.1
@r516.1|NC_013124.1-3064,NC_013124.1
@r517.1|NC_013124.1-4792,NC_013124.1
@r518.1|NC_013124.1-3297,NC_013124.1
@r519.1|NC_013124.1-1050,NC_013124.1
